ID,file_name,URL,actual_caption,google_colab_caption
3744,3162442331_c9711857c6.jpg,https://drive.google.com/uc?id=1PNWJz2fxQvxbEccv1FIJnd3cudGbJ9RZ,"An elephant draped in red , blue and gold fabric walking on a stone path .",a man is standing on a zoo 
3745,3155279929_d1cddbe7cf.jpg,https://drive.google.com/uc?id=1QBIQIA_F1ttuitZG4VLNvyOXYRIJhq_t,A black dog shakes itself dry on the beach in front of the waves .,a dog laying on a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of
3746,3171250845_5ae0d2a8bc.jpg,https://drive.google.com/uc?id=1QzWoFgkO_lpt_WQPCz78cufnfM7TcNUb,A boy dressed in a yellow and black snowsuit plays with a brown dog wearing a red collar .,a person riding a snow 
3747,3163281186_e2f43dfb5f.jpg,https://drive.google.com/uc?id=1RB2N8s0UtXENqJtm15iR0h-FAo2YLe6F,A man is riding an elephant while another person is touching the elephant 's head .,a man is holding a woman 
3748,3174726084_c108de0a64.jpg,https://drive.google.com/uc?id=1RrbOz5b_DefdXt1GU84q6B6tMs6VhqVr,A flag is carried .,a man holding a kite 
3749,3174228611_6cf9d2266b.jpg,https://drive.google.com/uc?id=1S479JnO-PvvNQ6Kl-hp2qp3qG9KM8knW,a basketball player wearing a red and white jersey while running down the court .,a man is standing on a field 
3750,3175849727_bf30b892cb.jpg,https://drive.google.com/uc?id=1SEUhrCsjUiJs6DB88sE59mrN5fquf8Ku,A boy in a red sled is riding down the hill .,a man riding a snow 
3751,3170802797_3c851bb475.jpg,https://drive.google.com/uc?id=1SOprwqPPT6kdwefW4wgwLLoLS7BEfLH1,A man wearing a green jacket and hat is snowboarding .,a man riding a snow board 
3752,3174156702_95a1cda2d9.jpg,https://drive.google.com/uc?id=1SlFqUXIiIMO278M79Xz5lD44wzFCnz9q,A boy playing in a mud puddle .,a man in a body of water 
3753,3177468217_56a9142e46.jpg,https://drive.google.com/uc?id=1TTEczDq0svPCEVstyimvUy-WBvAYwJs6,A border collie is outside jumping over an obstacle .,a man is standing next to a brown and a brown and a brown and a brown and a brown and a brown and a brown and a brown and a brown and a brown and a brown and a brown and a brown and a brown and a
3754,3154152744_4e93ec8a62.jpg,https://drive.google.com/uc?id=1V1OhX32dO9Lai-HH6uAepydL0IOffoWf,two black dogs playing fetch with a red toy,a dog is standing in a frisbee 
3755,3148647065_2d6cd88cf6.jpg,https://drive.google.com/uc?id=1XhVxWX88OjQA-2RrsjClp1oD0ibaXI2P,A dog is running through some dead leaves .,a dog laying on a grassy field 
3756,3172283002_3c0fc624de.jpg,https://drive.google.com/uc?id=1XlSg8gk6aVDyKF_ETWxhINKDx2rlRQ6R,Four people are posing outside .,a group of people sitting on a wedding 
3757,3175446111_681a89f873.jpg,https://drive.google.com/uc?id=1XvfBXHIDvJRqAe0-ZdxZWmC7fGUqjvPS,a lot of people playing games at an arcade,a man is holding a banana 
3758,3151860914_46e30cd5ea.jpg,https://drive.google.com/uc?id=1YD_HlJXUJZwWdZHsCPYBurlkBOtSRrD3,A boy and a dog hold onto the same stick in a game .,a man standing in a frisbee 
3759,3151365121_e2a685a666.jpg,https://drive.google.com/uc?id=1YaLrCaAbLx3X1Jq7s_CJjec7yQ6kv1IQ,A black and white dog walks along a sandy beach .,a dog is running on a leash 
3760,3178005751_fca19815ac.jpg,https://drive.google.com/uc?id=1YnPi1vRKp_4xQt6EBHKn7Db0Cu6xu5NT,"A boy and girl , both in jeans , are standing in front of a fence .",a woman is holding a skateboard 
3761,3154886184_ac842655b6.jpg,https://drive.google.com/uc?id=1YuqKwt11ICgTBxaeBEJPQitLxuSD7oEd,"A man jumps over a staircase with a skateboard , doing a trick .",a man riding a skateboard 
3762,3171066023_ec60ba30f3.jpg,https://drive.google.com/uc?id=1ZVrxPGtniQNj3vDF4-eOI7Nooyi1T4IK,A downhill skier races near trees .,a snow skier skiing down a snowy slope 
3763,3163477256_073605e06e.jpg,https://drive.google.com/uc?id=1__p0lCAOX-YDMomLL1CMwXdVTd9xY_vE,A goalie in a blue jersey catches a soccer ball by a player in a red jersey .,a group of people playing tennis ball 
3764,3178489390_13a6ae7524.jpg,https://drive.google.com/uc?id=1acw-ifrjv4nVt2yF6YVxhxEkt1bY_nes,Two boys are walking up the beach with a bunch of ducks behind them .,a man throwing a frisbee 
3765,3153067758_53f003b1df.jpg,https://drive.google.com/uc?id=1atAm2XTc72S2l9NH83j25I1bV7v2DPQ5,A person in a red shirt holding a paper bag above a baggage cart .,a man is sitting on a room 
3766,3154709407_9b0778cbeb.jpg,https://drive.google.com/uc?id=1bYOOTavw0K51BDYGkCXsJMNBVrlFD2dc,A bald man dribbles a basketball while wearing a Miami jersey .,a group of people are playing with a game of a game of a game of a game of a game of a game of a game of a game of a game of a game of a game of a game of a game of a game of
3767,315436114_6d386b8c36.jpg,https://drive.google.com/uc?id=1cCs4j0pbH8KoZDO62l4yIUca3OVgOW-l,A brown dog bites a purple mitten in the snow .,a dog is standing on a cage 
3768,3174453534_fcc927c647.jpg,https://drive.google.com/uc?id=1gG_K7YHAcWGYKHRcld5eGfJ3PxS-CPLx,A person is holding a baby in yellow .,a young girl laying on a bed with a book 
3769,3155451946_c0862c70cb.jpg,https://drive.google.com/uc?id=1gTFwK4weYHQzLe-hQ-85EtrLNloKHvvU,Several basketball players are grabbing for the ball during a game .,a group of people are standing in a crowd of people are standing in a crowd of people are standing in a crowd of people are standing in a crowd of people are standing in a crowd of people are standing in a crowd of people are standing in
3770,3157039116_d82da4e66b.jpg,https://drive.google.com/uc?id=1hIAbWs80LFV4aUPItrHoQMEwAm2BGSeS,"A blond hair boy in short , short sleeve shirt and sandals in overlooking a snowcapped mountain .",a man riding a snowboard 
3771,3163068926_d28ed3ef53.jpg,https://drive.google.com/uc?id=1hYfBletvp5vfcuqQMkVFq_ZiUgd6WsNb,A man holding a cup rides down an elevator .,a group of people standing in a train 
3772,3147758035_e8a70818cb.jpg,https://drive.google.com/uc?id=1huh1U664rJsO8vm1ivMTa9P2aLcvh8gd,A man in black rides a bicycle across the street while another walks holding a dog .,a man riding a bike on a bike 
3773,3164328039_2c56acf594.jpg,https://drive.google.com/uc?id=1i1A6Gum34rABGg3p0HCbQOCaBrHaOf9x,Two dogs are playing catch in a field .,a dog is standing in a frisbee 
3774,3149919755_f9272b10b3.jpg,https://drive.google.com/uc?id=1iDlEhiDsk-RfyOPZU-B_y8vAWs3XPqoR,A black dog is looking at the ball on the beach by the ocean .,a dog is walking down a leash 
3775,3159569570_dff24e7be9.jpg,https://drive.google.com/uc?id=1j-G4jUsphJAyaz1cj3lpdCZkvC2fE9Pj,A group of,a group of people are standing in a carnival 
3776,3179336562_c3d0c0a3bd.jpg,https://drive.google.com/uc?id=1kpBIpq_ykSAH26xL9VsYCUm4zg8Zlsjd,A bicyclist doing a trick on a ramp .,a clock tower with a clock tower 
3777,317641829_ab2607a6c0.jpg,https://drive.google.com/uc?id=1kyAYLqiXSuv9Qx1vSdd0pdQl0Jfuk77u,A man in a red coat stands outside of a store near a big column .,a man is standing in a building 
3778,3164347907_2813f8ff0b.jpg,https://drive.google.com/uc?id=1lfLN8yNh9ntjbezF10QkPJGklMCmjqFH,Man and woman use telephot lenses by a winter road .,a man riding a <unk> 
3779,3155501473_510f9c9f6b.jpg,https://drive.google.com/uc?id=1ljZ1eKiOIzPcADjtxGJk8JyNZiVKJV1G,A blond woman with her hand on the throat of a blond girl .,a woman holding a tie 
3780,3178599352_c57fdebcd2.jpg,https://drive.google.com/uc?id=1mLEfi2Z7KIbWTzx43csv_6HfJGhtsoLX,A girl in jeans sitting on a white couch and smiling .,a woman is smiling woman sitting on a bench 
3781,3176131893_7181c733aa.jpg,https://drive.google.com/uc?id=1mgWimhrSxcKP_3OV0Ic2BztMjmKSIH_Y,A group of boys is sitting in a large mud puddle in a grassy field .,a woman is sitting on a bench 
3782,3172280520_e7655fb596.jpg,https://drive.google.com/uc?id=1nJc8q-uFne-NqLN2B1V3GTe9k86Qdoue,A bald man is posing with two smiling girls .,a man in a tie 
3783,3150252702_828a570d46.jpg,https://drive.google.com/uc?id=1neS6MrVCuo-7LZH2Ldr9SZDOUVyMenTq,A person riding a snowboard goes over a snowy ramp .,a snow covered in the snow covered slope 
3784,3155390408_8e1a81efb2.jpg,https://drive.google.com/uc?id=1pdC8u71Gtiq7Kw7WFT4uAIAbhF07VPvT,A dog catches a ball in its mouth .,a dog laying on a bed 
3785,3174713468_e22fa7779e.jpg,https://drive.google.com/uc?id=1qwum2Yn7F9LfvOoqjYf9Tqg-OF6y2UkD,"A dog jumping up for a ball held by a woman in black skirt , beige vest and blue shirt",a dog is standing on a leash 
3786,3163563871_cef3cf33ea.jpg,https://drive.google.com/uc?id=1rQKaoNt3eK_ZBht-DvyZo_NaeyTyFO_O,A boy in a white shirt and blue shirts is playing tennis .,a man holding a tennis ball 
3787,315880837_90db309bab.jpg,https://drive.google.com/uc?id=1s4YoYo2EI-I3NgVY61gT807AdLxYR1q1,Three dogs are playing in the white snow .,a man riding a sled 
3788,3176277818_235486a3cd.jpg,https://drive.google.com/uc?id=1sUQ73prCBxgC9jO9b1RC9Aps8V4ZtLmo,a man walks through an arcade .,a group of people are standing in a market 
3789,3179952488_c1c812a03b.jpg,https://drive.google.com/uc?id=1tkwgWrVmyCmbApEBUpXY-ETTtnKQDm4D,A group of adults gather for a picture in front of a brick house .,a man standing next to a dog 
3790,3170856184_efabfd0297.jpg,https://drive.google.com/uc?id=1ue_Nm3zQaX2fj43TVrNH58W91ClgoH21,A cricket player is bowling the ball as the batsman is getting ready to run .,a baseball player is throwing a baseball bat 
3791,3148571800_c5515e6c3d.jpg,https://drive.google.com/uc?id=1vA_F9T71ZwqYxQ7EomvjU_4hyoht0gUD,A man holds a stick while a stream of fire erupts from the end of it .,a man riding a dog 
3792,3172369593_eb4d787ffb.jpg,https://drive.google.com/uc?id=1wsRxOhbBHE0EKsatwoT8pFL97bk-kZ7E,a girl carrying a yellow bag is looking at pictures in a photo gallery .,a woman is holding a book 
3793,3170897628_3054087f8c.jpg,https://drive.google.com/uc?id=1x5HldNmDW-D6P7KX_kG4arMOYgDfH-bN,A group of boys playing soccer in a muddy wet field .,a woman standing on a sandy beach 
3794,3162045919_c2decbb69b.jpg,https://drive.google.com/uc?id=1xI0BTHAmAeCH4MbkbY3ECR3k0-SggAjc,A lone surfer on a white surfboard atop a huge wave in the ocean .,a man riding a wave 
3795,3154528397_89112faf4b.jpg,https://drive.google.com/uc?id=1xoRHvccvYraq_fTQSKkzESFzwFJecfGw,A man in skiing gear is airborne .,a young man riding a snow 
3796,3171651115_e07b9d08f6.jpg,https://drive.google.com/uc?id=1yo_7VcgU9yuF6dZgg1EC6rIuDlXPnEHs,a lone surfer riding a huge wave soaring through midair with his arms raised .,a man riding a wave 
3797,3154293126_e52bd07524.jpg,https://drive.google.com/uc?id=1ysfd8tFP2Qj6LUdw5OMrAUEQbQ9jRjkw,A snowboarder flies through the air .,a person riding a snowboard 
3798,3166366760_e43cf66eda.jpg,https://drive.google.com/uc?id=1zc0CVuOCZRxOLC6sbyZMjug3Dwy6akL_,A man is riding a bike down a dirt trail .,a man riding a frisbee 
3799,3159641529_c2c74f3eaf.jpg,https://drive.google.com/uc?id=1zwaRXBeI6mifjgNwh1IudlL1a0kSBE43,A dog leaps across the grass .,a dog laying on a frisbee 
3800,3168354472_866fe70d36.jpg,https://drive.google.com/uc?id=112jLDpoMfwjd_rEiPUCalML0-1hhjKjJ,A girl in a purple dress crying on the floor .,a woman laying on a bed with a teddy bear 
3801,3176072448_b84c99cf7f.jpg,https://drive.google.com/uc?id=18qUsoHRXeOHMT6EYTeje46LgXgw95zn_,One lady is drinking something while the other is preoccupied .,a man is holding a cake 
3802,3178300150_d4605ff02c.jpg,https://drive.google.com/uc?id=1QAiX7JgM0rlbAP3E3xknges9yabw1Neo,A basketball player leaps with the ball while opponents try to block him .,a group of people are standing on a crowd of people are standing on a crowd of people are standing on a crowd of people are standing on a crowd of people are standing on a crowd of people are standing on a crowd of people are standing on
3803,3176278670_195eea071c.jpg,https://drive.google.com/uc?id=1StgjTy8V5NvfR2DbGD0aregj0a7FzDZL,A dart throwing game to bust the balloons for prizes .,a woman is holding a teddy bear 
3804,3169276423_6918dd4da1.jpg,https://drive.google.com/uc?id=1UNXhpotlai-ZiPoF4UJEut2VbMQQaPa4,"A man and a woman wearing costume glasses ( with attached eyebrows , nose , and moustache ) and holding cigars .",a man in a tie 
3805,3169777863_d745865784.jpg,https://drive.google.com/uc?id=1Wc1h7HQHmB0jAKrWjYbavkKAJFFHEJ-y,A group of dancers wearing black spandex are dancing in a studio .,a young boy with a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of
3806,3139393607_f0a54ca46d.jpg,https://drive.google.com/uc?id=1-DIK86kvXeS9eipJgibu6rEhxy--z6ax,A man is sliding along a green barrier on his snowboard .,a man riding a skateboard 
3807,3132760860_3e743a935d.jpg,https://drive.google.com/uc?id=10AVxwwXG9kEuemJEa635Xop1SW2hXwap,A boy with a board strapped to his feet does a trick while holding onto some kind of rope .,a man throwing a trick on a hill 
3808,3122888809_9ae9b4b9b2.jpg,https://drive.google.com/uc?id=10aipbh6Oe9dQi_GjcYqDxuKTmLimXkp5,A black dog and a brown dog are smelling each others noses .,a dog laying on a bench 
3809,3120189281_1938460e85.jpg,https://drive.google.com/uc?id=111CyfbEUEhyPsin8X_T_3hRQybB5QW4H,"A boy , an adult and two dogs running through the snow",a man standing in a snow 
3810,3139895886_5a6d495b13.jpg,https://drive.google.com/uc?id=13S6JNB85oOlQYm6KeYC8lhQYFCspg8Lk,"A black-and-white dog bounds off the ground , all feet in the air , of a yellow field .",a dog is standing in a frisbee 
3811,3132006797_04822b5866.jpg,https://drive.google.com/uc?id=13ftSccq2e9tH5baf45YXTQj2lnATa0D5,The two children and the baby with the pink shirt are surrounded by toys .,a young boys sitting at a teddy bear 
3812,3115354165_44dbeec6c1.jpg,https://drive.google.com/uc?id=149tXXVUYI3-IK8G7Rj71K4qKpOfXaeH1,"Airborne skateboarder in front of a crowd ,",a man riding a skateboard 
3813,3146937399_8c046b7b1a.jpg,https://drive.google.com/uc?id=14M-9rlC9_IvawCFp7MfCSGgat6fNN4Ow,A boy and girl walk in shallow water .,a group of people are walking on a hill 
3814,3109688427_d2e702456c.jpg,https://drive.google.com/uc?id=14yKPxajKKBo9hozmYLZvZl2OPmVXKu1Z,A man and two girls look at something in the woods .,a young boy throwing a frisbee in a field 
3815,3124549928_10904a5a83.jpg,https://drive.google.com/uc?id=150wo5wU954wmpcH3ZMC_T3w6sVimWq02,A boy in a brown jacket holds a large chunk of snow .,a young child in a bench 
3816,3144705706_391d7b77c7.jpg,https://drive.google.com/uc?id=15chc64YxYY8MyzBBy9eJNG0Sc9LQRa6_,An child playing in a pile of snow on a street while an adult watches .,a young man riding a snow board 
3817,3126752627_dc2d6674da.jpg,https://drive.google.com/uc?id=17SqHpaNmn6en-JC8HlkF-DX6mAXleF11,A basketball player shooting while another player is trying to block his shot .,a group of people are standing on a table 
3818,3134586018_ae03ba20a0.jpg,https://drive.google.com/uc?id=1A1RHqdjt2lyXdbN-EepJc8m5nIHvexy7,A couple wearing winter coats posing together .,a man sitting on a table 
3819,3116379964_86986750af.jpg,https://drive.google.com/uc?id=1AElj8-zLDMbWIexX8o4fa0QZ20CZhv2h,A dog and two people .,a man is sitting on a piece of a dog 
3820,3141293960_74459f0a24.jpg,https://drive.google.com/uc?id=1Ax01hpyODDVyB9lLugRIadpI2hwJWBfA,A man in a red shirt is doing a trick with his skateboard .,a man riding a skateboard 
3821,3146232740_df3da0163b.jpg,https://drive.google.com/uc?id=1BS0Hl0x1lnHVqEC-ebTyX3FYqh-V_IMw,A black-and-white dog carries a stick in his mouth as he swims in the clear water .,a dog laying on a grassy area 
3822,3133825703_359a0c414d.jpg,https://drive.google.com/uc?id=1BWTEsopZ8T46CENzgb2cW4N6lHFRK3Ti,A child staring at Santa .,a group of people are sitting on a street 
3823,3123526484_02952e40fc.jpg,https://drive.google.com/uc?id=1Czj7kveOaH0VTloezSmBdUQH_I3FvqcZ,A couple standing outside a street,a man walking down a street 
3824,3119696225_b289efaec8.jpg,https://drive.google.com/uc?id=1E-Ibx237ZNtBLcAOXI1ktrFHaJJGtUXw,A bike rider performing a stunt on the cliffs near the water .,a person riding a kite 
3825,3118425885_f0cc035032.jpg,https://drive.google.com/uc?id=1E0MnnHUoryZha8ASRkUkoM1OfFQ4Kafc,A blonde lady wearing a tan jacket samples a seafood dish at a restaurant .,a man is sitting at a table with a meal 
3826,3128514681_a51b415c31.jpg,https://drive.google.com/uc?id=1E90yctRPjDC0UmwUn1aQReXcQovuEpic,Two ladies wearing dresses pose on the side of the road at night .,a man riding a bike on a sidewalk 
3827,3139118874_599b30b116.jpg,https://drive.google.com/uc?id=1EXcCOf1RAb_8EbgR-rNtxoTZKoWihtif,Two girls pose for a picture at Christmastime .,a woman with a woman holding a red hat holding a red hat holding a red hat holding a red hat holding a red hat holding a red hat holding a red hat holding a red hat holding a red hat holding a red hat holding a red hat
3828,3116011063_f4071ccce6.jpg,https://drive.google.com/uc?id=1EgI1JQoogDgGDge0WFutuGkaVFyX1WgQ,a man falling off of a surfboard in the ocean,a man riding a wave 
3829,3143982558_9e2d44c155.jpg,https://drive.google.com/uc?id=1FcWfbsXd33lZ3Sa-u6dT1-ABWdoO6bap,"A baby in pink , striped clothing is sitting near an older lady wearing red and black .",a young boy sitting on a couch 
3830,3139837262_fe5ee7ccd9.jpg,https://drive.google.com/uc?id=1GCKPyYgQVe1x6SHw4MHU_b2RZzHFxIra,A boy in a camouflage coat is jumping onto a snowboard .,a young man in a snowboard 
3831,3126724531_f483e1b92a.jpg,https://drive.google.com/uc?id=1GzcptMfjJxtfQHYgRZBHYgBY5TRtPFnV,A man stands on a surfboard and coasts down a large wave .,a man riding a wave 
3832,3113682377_14fc7b62b0.jpg,https://drive.google.com/uc?id=1Hf80YWna6VEWxNtgzhLZjR21_NRTslgN,Two female friends pose for a picture at night .,a woman in a tie 
3833,3135826945_f7c741e5b7.jpg,https://drive.google.com/uc?id=1IdZ6sz7A3_lDfjK7Mdx-cpIKklBN_Iki,a boy wearing yellow reads a book .,a baby laying in a remote 
3834,3110614694_fecc23ca65.jpg,https://drive.google.com/uc?id=1JsAs7zSLmqfYshQyOg4xYjSKURBUauwg,A dog is running on snow with a snowball it its mouth .,a dog laying down a leash 
3835,3122497129_d08f5729b8.jpg,https://drive.google.com/uc?id=1KTRPu_qNspVujYSLMg1c6rAlERnZBsBk,The two dogs in the snow have a red leash .,a dog is standing on a leash 
3836,3146630574_05d9ebbed1.jpg,https://drive.google.com/uc?id=1KdkwjF-cxOBdxm6S7ddkkKDZMZDOZLF9,A black and white dog is running through the water while holding something red in its mouth .,a dog laying on a frisbee 
3837,3145967019_1a83ebf712.jpg,https://drive.google.com/uc?id=1KjXPdkh5UnBoyaFq8YkN1KSRs6YgGO8g,"Three smiling women , one with a shoulder bag , one with a blue cup and one using sign language are posing for a picture .",a group of people are smiling in a room 
3838,3116985493_04b1dc3345.jpg,https://drive.google.com/uc?id=1LGJpRpnA80QcGY5saIShDExj5QYt0zN3,A lady and her daughter jump in a swimming pool .,a man riding a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a surfboard in a
3839,3122579598_14841c038a.jpg,https://drive.google.com/uc?id=1LZQr0edEcMn-Kar0TXc_SK9EiH0JJeQS,A playful puppy bites the shirt of a young boy .,a dog laying on a leash 
3840,3122773470_b622205948.jpg,https://drive.google.com/uc?id=1LcKdErV_oWxpuCQiHWJH-plBl2Z4OBLk,A group of people are backpacking through a grassy field .,a group of people standing in a field 
3841,3119913014_688d4997d7.jpg,https://drive.google.com/uc?id=1Lsnxx7xo1Uxy5R5HKvP3-JvQI32grMif,A man in a black vest walks on a rail .,a man riding a skateboard 
3842,3110018626_307a123b59.jpg,https://drive.google.com/uc?id=1MSOUbsb8PUKX88Xd6XhqnYUtmEQ9CEeh,Two brown and black dogs run through the dry grass .,a dog laying on a grassy field 
3843,3143159297_6f2f663ea6.jpg,https://drive.google.com/uc?id=1NU8qzA6nbbPLrLhwDh6TlVfLvOs2Ab-q,A bald man is holding a cute baby girl in an office .,a young girl is holding a baby in a living room 
3844,314603661_51e05e0e24.jpg,https://drive.google.com/uc?id=1O_CcIX8B5SK-945vnlVFbwuIwZp1ntDS,A basett hound runs for a falling biscut .,a dog is sitting on a bench 
3845,3136043366_b3f8607a0e.jpg,https://drive.google.com/uc?id=1Pd4_qXJuzNJfzGJcEf6CLCmW_vZFsDZG,A bunch of football players in blue .,a group of people are standing on a field 
3846,3134385454_4f1d55333f.jpg,https://drive.google.com/uc?id=1Qh8tgQvwd9eKWEe-aupTuCj6BoQdudq2,"A girl jumping into a pool , with a man standing near .",a man holding a frisbee 
3847,3119875880_22f9129a1c.jpg,https://drive.google.com/uc?id=1QkFwxIHBo9xoU9sQlI16NPhDEhx21x98,A boy climbs rocks .,a man is holding a horse 
3848,3134341610_3c55e373a7.jpg,https://drive.google.com/uc?id=1RQwQlex821AOglzOhv_LmdTvktb6a4Fg,A man and woman in masks and costume make a toast in front of a christmas tree .,a man is holding a woman with a book 
3849,3138433655_ea1d59e5b7.jpg,https://drive.google.com/uc?id=1RdmQEdxQdLvwJ_lQb_JO11ubiPnxUyVq,A child is smiling whilst he is has his hands clasped in front of him .,a baby in a room 
3850,3116039960_54d1d68145.jpg,https://drive.google.com/uc?id=1TplWMwQdrTFUj90Fkm1o7_p9TaCcunTC,A girl holds a blue balloon as she walks .,a man holding a picture 
3851,3132903412_b4780d0ccf.jpg,https://drive.google.com/uc?id=1Un0ygT7MCI0S3CAiTatKCZKJ-vLe2djI,"A couple dressed in coats , hats , and scarves are standing in the snow .",a young man riding a snow 
3852,3143765063_a7761b16d3.jpg,https://drive.google.com/uc?id=1Uvzyk2kfBETn9oc7_C81iIafH9rocJ3T,A man in an elf hat holding a white umbrella is standing on the sidewalk with two other men .,a group of people are standing next to a picture 
3853,3121482932_f77ca12c01.jpg,https://drive.google.com/uc?id=1UyTMJbx7IPVn8n7bcopwWtDF-06ptjGc,a lone four wheeler wearing a helmet riding along a dusty path .,a man riding a motorcycle 
3854,3135504530_0f4130d8f8.jpg,https://drive.google.com/uc?id=1VEwhJ-34AVdbDyUk2NScOm1Oo9fVe5Oj,One girl is wearing a white t-shirt with red sleeves ; the other has words on hers .,a young girl in a tennis court 
3855,3122606953_a979dd3d33.jpg,https://drive.google.com/uc?id=1Wc-xA7YD7AFEdpD2nTUVDn_fVNrhXoAM,A little black dog chases another little black dog through thick snow .,a dog laying on a leash 
3856,3123770450_cedc16d162.jpg,https://drive.google.com/uc?id=1WwAC6J3KQMSCJ9LP9CsZMTwXsHegb32w,a deer and several turkeys together in the snow,a dog laying on a hill 
3857,3123351642_3794f2f601.jpg,https://drive.google.com/uc?id=1Wz12utsRujOkoQRehqGEZvmZsTYgHzXm,A snowboarder in bright green performing a jump at a competition .,a snow covered in a snow covered slope 
3858,3120266797_47e7d91614.jpg,https://drive.google.com/uc?id=1X7-OY6Dz7jBU1yIMRgWRGkkwHpzzt0pO,A group stands in the distance while the sky casts interesting light on some clouds .,a snow covered in the snow covered hill 
3859,3134387321_3a253224c1.jpg,https://drive.google.com/uc?id=1XQTiOUKf_SM12SDV-YPfDFt8mSl50e9E,A closeup of three people smiling for the camera .,a man in a glass of wine 
3860,3139389284_f01bd4c236.jpg,https://drive.google.com/uc?id=1XYSAt52OO9serH8vLS8IYEShvXcxaOy4,A dog leaps down the road .,a dog is walking down a leash 
3861,3114944484_28b5bb9842.jpg,https://drive.google.com/uc?id=1Xw5Y_hEPkG1oEa_u_dmf7bk2NTZ18nAh,a girl in a red shirt looks at her mom in a crowd of people sitting in white plastic chairs,a woman sitting on a table 
3862,311267421_e204e643cf.jpg,https://drive.google.com/uc?id=1Y-Xx6UdBRY9U4hz1sBZjm_twL2IwAWss,A black and white and a brown and white dog running in a grassy field in front of a stand of trees .,a giraffe standing in a field 
3863,3118505332_b0792489b5.jpg,https://drive.google.com/uc?id=1YObKcstzD9XoVa5yIreUGaHDZk2r_mVt,A man and a woman pose for the camera with pursed lips .,a woman in a tie 
3864,3116731299_6139b25c18.jpg,https://drive.google.com/uc?id=1ZWVj_B7aRy8zmhy5kYwJSrYipzXBbExB,A little dog carries a small stick in his mouth .,a dog is standing on a bench 
3865,3123463486_f5b36a3624.jpg,https://drive.google.com/uc?id=1ZxY_xxLrDTIi4dkx94P2Hng2DYOhQnw7,"A brown , black , and white dog runs along on the gravel .",a dog laying on a leash 
3866,3138746531_f6b816c126.jpg,https://drive.google.com/uc?id=1b4B1nX4jZoM0p7sAu0uROu7jzMbS57gg,A group of people are burning things .,a bench with a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a
3867,3132832452_c354c6396c.jpg,https://drive.google.com/uc?id=1bYFns6fKLFb-7m19qbUrSbCN59JUekbA,A family surrounds a baby in the father 's lap .,a group of people are sitting on a couch 
3868,3116769029_f5a76f04ba.jpg,https://drive.google.com/uc?id=1cCNNVV3Ytubh0vGJtRpj0tjxxwWibbv_,A boy in a tan coat throws some red leaves at the camera .,a young child in a bench 
3869,3125628091_25a31709df.jpg,https://drive.google.com/uc?id=1dPnagY4UgHTrnkJmQLKGN493LnE70oI-,A little boy in pajamas snuggles on a couch with a Santa hat .,a young girl laying on a chair 
3870,3146355833_1b7fc80210.jpg,https://drive.google.com/uc?id=1e-szlkn47dVRDXwyNT1_9VHqzL6imPmG,A child holds a yellow balloon .,a young child with a baby with a teddy bears 
3871,3109268897_d43797fc6a.jpg,https://drive.google.com/uc?id=1e-yei4NxnNLyacvd9DQbCtk0nMfPPVc7,An elderly gentleman very smartly dressed .,a man in a suit and a tie 
3872,3141613533_595723208d.jpg,https://drive.google.com/uc?id=1gdDRs3QzvOSkuca3Au2gq9EgACq1dMZ1,Two boys standing in an empty corn field in the winter .,a man standing in the grass 
3873,3136404885_f4d8f1d15a.jpg,https://drive.google.com/uc?id=1k1ZylvGmLiHJcdWDBJ1KkggubOmaagP_,A bald man in a striped shirt and jeans walks away from a mural of a red car with a blonde man wearing an orange and black jacket with jeans .,a man is standing in a truck 
3874,3111502208_71e2a414f5.jpg,https://drive.google.com/uc?id=1ksECy_uSHX8yJWeGvzLQGBTt73qDRPQY,"A blue uniformed rollerskater is struggling for the lead against a long-haired , tattooed and red uniformed rollerskater .",a group of people are riding a motorcycle 
3875,3143991972_7193381aeb.jpg,https://drive.google.com/uc?id=1l_1xS17BQ4A3t9BVXqFlhLbq8OsCz6JL,A woman and a baby waiting with luggage,a group of people sitting on a bench 
3876,3127614086_9f1d3cf73d.jpg,https://drive.google.com/uc?id=1mTO6gve5FjGYFskR3acBYhpYEuRfg9Q_,a basketball player attempts to get the basketball from another player .,a group of people play with a game of rugby 
3877,3126681108_f88128699c.jpg,https://drive.google.com/uc?id=1nKZqi-rirI0B0ABPlLrCBwetlGngg9ba,A warmly dressed person is shoveling snow outside a house .,a man riding a snow covered slope 
3878,3138399980_d6ab8b2272.jpg,https://drive.google.com/uc?id=1nnAMWnp0eW-orUOv7olf4pv-p-csTxHO,A person in an orange shirt reaching up .,a woman holding a frisbee 
3879,312427606_defa0dfaa8.jpg,https://drive.google.com/uc?id=1nsBC3co5JwY0YLJS_BWJNs9qDtgp5lot,A blond-hair girl is eating a peach .,a young girl eating a hot dogs 
